"Stock Code","Description","Unit"
"AUPL000801","Aurinda Royal Jelly Capsules  1400mg ACW 31's               (Chinese) (V02)","EACH"
"AUPL000802","Aurinda Chitin Capsules 60's  (Chinese)","EACH"
"AUPL000803","Aurinda Emu Oil Capsule       1400mg ACW 100's","EACH"
"AUPL000804","Lior Natural Omega-3 Fish Oil 1000mg Capsule 200's","EACH"
"AUPL000805","Lior EPO 1000mg (10% GLA)     Capsule 200's","EACH"
"AUPL000806","Life One Origin Colostrum     45mg IgG Tablets 100's","EACH"
"AUPL000807","Aurinda Propolis + FIlamentousFungi 750mg ACW Capsules      120's (Chinese)","EACH"
"AUPL000808","Aurinda Propolis + Lycopene   Capsules 750mg ACW 120's      (Chinese)","EACH"
"AUPL000809","Aurinda                       Royal Jelly+Pueraria Mirifica Capsules 750mg ACW 60's","EACH"
"AUPL000810","Linmed's                      Herbal Sinus & Hayfever       Capsule 120's","EACH"
"AUPL000811","Linmed's Herbal Anti-Stress   Capsule 120's","EACH"
"AUPL000812","Food 4 Life Hawaiian Spirulina500mg Tablet 100's","EACH"
"AUPL000813","Sticker Hawaiian Spirulina","EACH"
"AUPL000814","Careline                      NZ Green Lipped Mussel        +Shark Cartilage Capsule 180's","EACH"
"AUPL000815","VMores Tas. Squalene          1000mg Capsule 250's","EACH"
"AUPL000816","VMores Eucalyptus Propolis    500mg/mL Liquid (AF) 50mL","EACH"
"AUPL000817","VMores Super Liver Tonic      7g Capsules 100's (V02)","EACH"
"AUPL000818","VMores OPC 12G Capsule 60's","EACH"
"AUPL000819","Careline Propolis 500mg       Capsule 365's (Metallic Green)","EACH"
"AUPL000820","Aurinda Royal Jelly Capsules  100's (Chinese) (V06)","EACH"
"AUPL000821","Microrganics Spirulina        Tablets 500mg 200's","EACH"
"AUPL000822","Green King Liver Tonic        Capsule 60's","EACH"
"AUPL000823","Origin-A Omega-3 Fish Oil     1000mg Capsule 150's","EACH"
"AUPL000824","Oringin-A Royalvita           Chewable Tablets 60's","EACH"
"AUPL000825","Careline Squalene 1000mg      Capsule 100's (Aqua)","EACH"
"AUPL000826","Aurinda Bee Pollen Spirulina  Capsule 575mg ACW 60's","EACH"
"AUPL000827","Aussia Propolis 500mg         Capsule 365's","EACH"
"AUPL000828","Aussia Omega-3 1000mg         Capsule 210's (Beige)","EACH"
"AUPL000829","Royal Life Colostrum 60mg IgG Tablet 820mg ATW 200's","EACH"
"AUPL000830","Master Nature Goats Milk      Tablet 300's (Strawberry)","EACH"
"AUPL000831","Your Health                   Multivitamins & Minerals 60's","EACH"
"AUPL000832","Trans Wood Lock Liniment 50mL (Registered)","EACH"
"AUPL000833","Dr Nature Colostrum 10mg IgG  Tablets 365's (V02)","EACH"
"AUPL000834","Royal Life Shark Cartilage    750mg Capsule 120's","EACH"
"AUPL000835","GB Propolis 1000mg            Capsules 180's","EACH"
"AUPL000836","Healthessence Royal Jelly     1000mg Capsules 365's         (Large Blue)","EACH"
"AUPL000837","K.D. Eucalyptus Propolis      2000mg Capsules 100's","EACH"
"AUPL000838","Run Cheng Tang                Kung Fu Oil Sticker","EACH"
"AUPL000839","Green King Propolis           500mg Capsules 365's","EACH"
"AUPL000840","Careline Propolis 500mg       Capsules 365's (Large)","EACH"
"AUPL000841","Aurinda Soybean Extract       Royal Jelly Complex Capsules  120's (Chinese)","EACH"
"AUPL000842","Aurinda Propolis 500mg/mL     Liquid 50mL","EACH"
"AUPL000843","Aurinda Eucalyptus Propolis   400mg/mL Liquid 25mL","EACH"
"AUPL000844","Microrganics                  Spirulina Pacifica            500mg Tablet 110's","EACH"
"AUPL000845","Aust. By Nature Goats Milk    200mg Tablets 300's (Plain)","EACH"
"AUPL000846","VIP Reserve Blank (1)","EACH"
"AUPL000847","GB Kidney & Bladder Product   100's","EACH"
"AUPL000848","Taav Vaporizer Cleaner Tablets10's","EACH"
"AUPL000849","Careline Grape Seed 12g 100's","EACH"
"AUPL000850","Careline Evening Primrose Oil 1000mg 200's","EACH"
"AUPL000851","E-Miu-Bo Emu Liniment 50mL","EACH"
"AUPL000852","GB Glucosamine HCL Complex    Capsules 100's","EACH"
"AUPL000853","Taav Vaporiser Cleaner Tablets30's","EACH"
"AUPL000854","Careline Evening Primrose Oil 1000mg 100's","EACH"
"AUPL000855","Dr. Nature Colostrum          10mg IgG Tablets 100's (V03)","EACH"
"AUPL000856","Aussia Royal Jelly            1000mg Capsules 365's (Ylw)","EACH"
"AUPL000857","YourHealth Prostate Plus      Tablet 90's","EACH"
"AUPL000858","JoJo Bio Tonic Squalene       Capsules 90's","EACH"
"AUPL000859","JoJo Bio Tonic Squalene       (5 in 1) Capsules 365's","EACH"
"AUPL000860","Graminex Cernilton            Tablets 90's","EACH"
"AUPL000861","Careline Colostrum 820mg      Tablet 200's (Green)","EACH"
"AUPL000862","Microrganics                  Hawaiian Pacifica Spirulina   500mg Tablets 100's","EACH"
"AUPL000863","Microrganics                  Hawaiian Pacifica Spirulina   500mg Tablets 200's","EACH"
"AUPL000864","JoJo Milk Thistle 4900mg      Capsules 365's","EACH"
"AUPL000865","Dr. Nature Squalene 1,000mg   Capsules 365's (Silver)","EACH"
"AUPL000866","Aussia Squalene 1000mg        Capsules 365's (Blue)","EACH"
"AUPL000867","GB Grape Seed + Green Tea     Capsules 100's","EACH"
"AUPL000868","GB Grape Seed + Green Tea     Capsules 200's","EACH"
"AUPL000869","GB Grape Seed + Green Tea     Capsules 500's","EACH"
"AUPL000870","K.D. Eucalyptus Propolis      500mg/mL Liquid 25mL","EACH"
"AUPL000871","Royal Life Placenta 5000mg    Capsules 110's","EACH"
"AUPL000872","Dr. Natural Super Kid's       Colostrum Powder 450g","EACH"
"AUPL000873","Nazmy Naturals High Potency   Omega3 Fish Oil               1000 Capsules 400's","EACH"
"AUPL000874","(Jojo) Bee Propolis           500mg Capsules 365's","EACH"
"AUPL000875","Aussia Royal Jelly 1000mg     Capsules (9334256000363) 365's","EACH"
"AUPL000876","Nazmy Naturals Royal Jelly    1000mg Capsules 365's","EACH"
"AUPL000877","Revita Propolis Liquid 400mg  Alcohol Free 25mL","EACH"
"AUPL000878","Revita Goat's Milk            200mg Tablets 300's","EACH"
"AUPL000879","Palicon Kangaroo              6000mg Capsules 60's","EACH"
"AUPL000880","100% Natural Australian       Honey 500g","EACH"
"AUPL000881","Dr. Nature Evening Primrose   Oil 1000mg Capsules 365's","EACH"
"AUPL000882","Your Health                   Multivitamins & Minerals      Tablets 30's","EACH"
"AUPL000883","Concord Sunchih Ganoderma     Plus Spore Capsules 60's","EACH"
"AUPL000884","JN Shark Cartilage            500mg Capsules 150's","EACH"
"AUPL000885","Revita Sheep Placenta         2000mg Capsules 100's","EACH"
"AUPL000886","Revita Colostrum              55mg IgG Tablets 120's","EACH"
"AUPL000888","JN Royal Jelly                500mg Capsules 150's","EACH"
"AUPL000889","Wealthy Health Propolis Liquid300mg/mL 30mL Style 07","EACH"
"AUPL000890","Aussia Omega 3 1000mg         SG Capsules 100's","EACH"
"AUPL000891","Aussia Goat Milk 200mg        Tablets 200's Various Flavour","EACH"
"AUPL000892","Aussia Royal Jelly            1000mg Capsules 100's","EACH"
"AUPL000893","Wealthy Health Propolis Liquid300mg/mL Various","EACH"
"AUPL000894","Revita Gammalin EPO           1000mg Capsules 100's","EACH"
"AUPL000895","Royal Life Super Live Tonic   Capsules 100's","EACH"
"AUPL000896","Royal Life Tasmania Omega-3   1000mg Capsules 365's","EACH"
"AUPL000897","Royal Life GMP Seal","EACH"
"AUPL000898","Royal Life Tasmania Squalene  1000mg Capsules 365's","EACH"
"AUPL000899","Royal Life Eucalyptus Propolis500mg Capsules 365's","EACH"
"AUPL000900","Royal Life Placentra          3000mg Capsules 100's","EACH"
"AUPL000901","Royal Life Tasmania Omega-3   1000mg Capsules 120's","EACH"
"AUPL000902","Maxbal Seal SFYP","EACH"
"AUPL000903","ISIS Pharmaceuticals Squalene 1000mg Capsules 120's","EACH"
"AUPL000904","ABL Collagen & Royal Jelly    Capsules 60's (Chinese)","EACH"
"AUPL000905","ABL Propolis & Aloe Vera      600mg Capsules 60's           (Chinese)","EACH"
"AUPL000906","ABN Squalene                  1000mg Capsules 200's","EACH"
"AUPL000907","ABN Squalene                  1000mg Capsules 100's","EACH"
"AUPL000908","Nature's Queen Mega-Co-Q500","EACH"
"AUPL000909","ABN Royal Jelly               1000mg Capsules 60's","EACH"
"AUPL000910","Nature Essence Bio Squalene   1000mg Capsules 120's (Blue)","EACH"
"AUPL000911","Nature Essence Bio Squalene   1000mg Capsules 120's (White)","EACH"
"AUPL000912","Nature Essence Royal Jelly    1000mg Capsules 30's (V02)","EACH"
"AUPL000913","Nature Essence Bio Squalene   1000mg Capsules 30's","EACH"
"AUPL000914","Revita Organic Superfood      Spirulina 1000mg Tablets 300's","EACH"
"AUPL000915","Linmed's Herbal Menopause     Capsule 120's","EACH"
"AUPL000916","Aurinda Garlic Oil & Propolis Capsules 60's","EACH"
"AUPL000917","Blank 100% Natural Australian (No.1) Style 1","EACH"
"AUPL000918","Eliteen Royal Jelly           1000mg Capsules 365's","EACH"
"AUPL000919","Jeune's Quality Seal Style 01","EACH"
"AUPL000920","ABL Protein Powder 500 g      (Chinese)","EACH"
"AUPL000921","ABN Omega3 Fish Oil           1000mg Capsules 100's","EACH"
"AUPL000922","ABN Goats Milk Natural Flavour200mg Tablets 300's","EACH"
"AUPL000923","ABN Royal Jelly               1000mg Capsules 365's","EACH"
"AUPL000924","ABN Royal Jelly               1000mg capsules 180's","EACH"
"AUPL000925","ABN Royal Jelly               1000mg capsules 31's","EACH"
"AUPL000926","HiPotency Glucosamine Sulfate 1000mg 200's","EACH"
"AUPL000927","HiPotency Omega 3 Fish Oil    1000mg 200's","EACH"
"AUPL000928","HiPotency EPO 1000mg 400's","EACH"
"AUPL000929","HiPotency Flaxseed Oil        1200mg 200's","EACH"
"AUPL000930","Nature's Way Premium Colostrum45mg IgG Tablet 120's","EACH"
"AUPL000931","Nature's Way Premium Squalene 1000mg Capsules 120's","EACH"
"AUPL000932","Nature's Way Premium          Shark Cartilage 500mg x120's","EACH"
"AUPL000933","Nature's Way Premium          Co-enzyme Q10 450mg x 120's","EACH"
"AUPL000934","Win Win Deep Ocean Spirulina  Tablet 750mg x 500's (Korean)","EACH"
"AUPL000935","Nature's Way Premium          EPA DHA (Omega3) 1g x 180's   (Korean) (GMC)","EACH"
"AUPL000936","Nature's Way Premium          EPA DHA (Omega3) 1g x 360's   (Korean)","EACH"
"AUPL000937","Nature's Way Premium          Benign RJ 1000mg x 180's      (Korean) GMC","EACH"
"AUPL000938","Nature's Way Premium          Royal Jelly 500mg x 180's","EACH"
"AUPL000939","Nature's Way Premium          Royal Jelly 500mg             (Korean) GMC 180's","EACH"
"AUPL000940","Nature's Way Premium          Benign RJ 1000mg x 180's","EACH"
"AUPL000941","Nature's Way Premium          Spirulina 500mg Tablets 500's","EACH"
"AUPL000942","Nature's Way Premium          Propolis 350mg/mL Liquid      (Korean) GMC 25mL","EACH"
"AUPL000943","Nature's Way Premium          ?-Linolenic Acid (EPO)        1000mg x 360's (Ko)","EACH"
"AUPL000944","Nature's Way Premium          Propolis 500mg                (Korean) GMC 180's","EACH"
"AUPL000945","Nature's Way Premium          Propolis 400mg/mL Liquid 25mL","EACH"
"AUPL000946","Nature's Way Premium          Vital Joint Tablets           1500mg x 90's","EACH"
"AUPL000947","Nature's Way Premium          Glucosamine 1500mg            (Korean) GMC 90's","EACH"
"AUPL000948","Nature's Way Premium          ?-Linolenic Acid (EPO) 1000mg (Ko) GMC 120's","EACH"
"AUPL000949","Nature's Way Premium          Shark Cartilage Calcium       500mg x 120's (Korean) DIMA","EACH"
"AUPL000950","Nature's Way Premium          Omega3 1000mg Capsules 180's","EACH"
"AUPL000951","Nature's Way Premium          Colostrum Milk Powder 400g","EACH"
"AUPL000952","Nature's Way Premium          Colostrum 400g (Korean)","EACH"
"AUPL000953","Nature's Way Premium          Squalene 1000mg               (Korean) GMC 120's","EACH"
"AUPL000954","Win Win Propolis              350mg/mL Liquid 25mL","EACH"
"AUPL000955","Nature's Way Premium          EPO 1000mg Capsules 120's","EACH"
"AUPL000956","Jo Jo Bio-Lecithin Complex    1000mg Capsules 100's","EACH"
"AUPL000957","YourHealth DONA Glucosamine   Tablets 60's","EACH"
"AUPL000958","Dr. Nature EPO                1000mg capsules 120's","EACH"
"AUPL000959","Nature's Way Premium          EPA DHA (Omega 3) 1g x 180's  Korean DIMA","EACH"
"AUPL000960","Nature's Way Premium          Shark Cartilage Calcium       500mg x 120's (Korean) GMC","EACH"
"AUPL000961","Joywish Propolis 500mg        (60g) Capsules 120's","EACH"
"AUPL000962","Nature's Way Premium          Deep Ocean Spirulina          750mg X 500's (Korean) GMC","EACH"
"AUPL000963","Nature's Way Premium          Deep Ocean Spirulina          750mg X 500's (Korean) DIMA","EACH"
"AUPL000964","Nature's Way Premium          Propolis Capsule 500mg x 180's","EACH"
"AUPL000965","Oz Squalene Plus Vit. E       1000mg capsules Variable Size","EACH"
"AUPL000966","Nature's Way Premium          Propolis 350mg/mL Liquid 25mL (Korean) DIMA","EACH"
"AUPL000967","Nature Essence Bio Squalene   1000mg Capsules 365's (Blue)","EACH"
"AUPL000968","Concord royal Jelly           1000mg Chewable Tablets 60's","EACH"
"AUPL000969","Royal Life Kangaroo Essence   6000mg Capsules 120's","EACH"
"AUPL000970","Royal Life                    Spirulina 500mg Tablets 500's","EACH"
"AUPL000971","Royal Life                    Eucalyptus Royal Jelly        1000mg Capsules 365's (Blue)","EACH"
"AUPL000972","Nature's Way Premium          Benign RJ 1000mg x 180's      (Korean) DIMA","EACH"
"AUPL000973","Nature's Way Premium          Propolis 500mg (Korean)       DIMA 180's","EACH"
"AUPL000974","YourHealth Enteric Coated     Omega-3 Fish Oil Capsule 120's","EACH"
"AUPL000975","Nature's Way Premium Propolis 500mg (Korean) GMC 180's","EACH"
"AUPL000976","Nature's Way Premium          Royal Jelly 500mg             (Korean) DIMA 180's","EACH"
"AUPL000977","Nature's Way Premium          Squalene 1000mg               (Korean) DIMA 120's","EACH"
"AUPL000978","Nature's Way Premium          Glucosamine 1500mg            (Korean) DIMA 90's","EACH"
"AUPL000979","Zao Lan Hawthorn 210 grams","EACH"
"AUPL000980","Nature's Way Premium          Colostrum 45mg IgG Tablets    180's","EACH"
"AUPL000981","Australia No.1 Squalene       1000mg Capsule 365's","EACH"
"AUPL000982","Blossom Sheep Placenta        3000mg S/G Capsules 100's","EACH"
"AUPL000983","Revita Probiotic Support      Capsules 60's","EACH"
"AUPL000984","Aussia/Healthessence Squalene 1000mg Capsules 365's","EACH"
"AUPL000985","World No.1                    Blue Shark Cartilage          750mg Capsules 180's (Blue)","EACH"
"AUPL000986","VMores Osteomine              650mg Capsules 120's","EACH"
"AUPL000987","World No.1                    Blue Shark Cartilage          750mg Capsules 180's (Grey)","EACH"
"AUPL000988","Panax Pharmatec               GMC Plus Tablets 70's","EACH"
"AUPL000989","ABN Shark Cartilage           500mg Capsules 200's","EACH"
"AUPL000990","Blossom Colostrum Tablets     200's (V02)","EACH"
"AUPL000991","Dr. Nature                    Royal - Q Tonic Drink 10mL","EACH"
"AUPL000992","Mothernest                    Colostrum Powder 100g","EACH"
"AUPL000993","Green Life Goat's Milk        200mg Tablets Plain 650's","EACH"
"AUPL000994","A & G Hair Tonic Liquid       120mL (Chinese)","EACH"
"AUPL000995","Ausome Protein Powder 400g","EACH"
"AUPL000996","Kainan                        Propolis 20% Alcohol Free 25mL","EACH"
"AUPL000997","VMores Goat Milk              200mg Tablets 300's (V02)","EACH"
"AUPL000998","Careline Propolis 300mg/mL    Liquid 30mL","EACH"
"AUPL000999","Aussia Omega-3                1000mg Capsules 100's (Korean)","EACH"
"AUPL001000","Aussia Squalene               1000mg Capsules 90's (Korean)","EACH"
"AUPL001001","Aussia EPO 1000mg Capsules    100's (Korean)","EACH"
"AUPL001002","Nature's Top Glucosamine Plus 1500mg Tablets 90's           Korean (MIRU)","EACH"
"AUPL001003","Nature's Top Omega-3 1000mg   Capsules 90's Korean (MIRU)","EACH"
"AUPL001004","Nature's King Squalene        1000mg Capsules 365's","EACH"
"AUPL001005","Nature's King Royal Jelly     1000mg Capsules 365's","EACH"
"AUPL001006","Nature's King Eucalyptus      Propolis 500mg Capsules 365's (V05)","EACH"
"AUPL001007","Nu-Balance Colostrum          Milk Powder 500 Grams","EACH"
"AUPL001008","VMores Tas. Squalene          1000mg Capsules 60's","EACH"
"AUPL001009","VMores Tas. Squalene          1000mg Capsule 60's (Southrom)","EACH"
"AUPL001010","Nature's King Omega 3 1000mg  Capsules 365's (V04)","EACH"
"AUPL001011","Life One Origin Fish Protein  1000mg Capsules 100's","EACH"
"AUPL001012","Auslegend Sheep Placenta      600mg Capsules 60's","EACH"
"AUPL001013","Auslegend Squalene            500mg Capsules 60's","EACH"
"AUPL001014","Auslegend Silymarin           520mg Capsules 60's","EACH"
"AUPL001015","CMNA                          Eczema Herbal Formula Pills   200's","EACH"
"AUPL001016","Shelano                       Bio Placenta Extract 25mL","EACH"
"AUPL001017","Royal Choice                  Red Kangaroo Essence          K-5000 Capsules 100's","EACH"
"AUPL001018","Wealthy Health                Propolis 30% Liquid 25mL","EACH"
"AUPL001019","Aussia Omega-3                1000mg Capsules 365's","EACH"
"AUPL001020","Life One Origin Propolis      500mg/mL Liquid 25mL (V03)","EACH"
"AUPL001021","Jeune Propolis 500mg/mL       Liquid 30mL","EACH"
"AUPL001022","Origin-A                      Propolis 200mg/mL Liquid 25mL","EACH"
"AUPL001023","HiPotency Royal Jelly         1000mg Capsules 185's","EACH"
"AUPL001024","HiPotency                     Spirulina 500mg Tablets 250's","EACH"
"AUPL001025","HiPotency                     Spirulina 500mg Tablets 500's","EACH"
"AUPL001026","Blue Gum Sheep Placenta       3000mg Capsules 90's","EACH"
"AUPL001027","Mothernest                    Royal Jelly Powder            500mg Capsules 90's","EACH"
"AUPL001028","Mothernest Propolis 500mg     S/G Capsules 90's (Gold)","EACH"
"AUPL001029","ABL Pure Whey Protein Powder  500g (Chinese)","EACH"
"AUPL001030","ABL Colostrum Milk Powder     330g (Chinese)","EACH"
"AUPL001031","Revita Joint Repair Plus      Capsule 120's","EACH"
"AUPL001032","ABN Evening Primrose Oil      1000mg Capsules 100's","EACH"
"AUPL001033","Royal Life Super Lecithin     1200mg Capsules 365's","EACH"
"AUPL001034","Royal Life Bio Liquid Calcium 350mg Capsules 120's","EACH"
"AUPL001035","Aussia Goat Milk Tablets      (Milk) 300's (V03)","EACH"
"AUPL001036","Nature's King                 Colostrum Milk Tablets 200's  (V03)","EACH"
"AUPL001037","Nature's King                 Royal Jelly Jube 250g","EACH"
"AUPL001038","Nature's King Placentra       5000mg Capsules 100's","EACH"
"AUPL001039","Nature's King Kangaroo 6000mg Capsules 60's","EACH"
"AUPL001040","Dr. Nature Glucosamine        1000mg Capsules 100's","EACH"
"AUPL001041","Royal Life                    Eucalyptus Royal Jelly        1000mg Capsules 120's","EACH"
"AUPL001042","Royal Life                    Super Liver Tonic             Capsules 180's","EACH"
"AUPL001043","Royal Life                    Tasmania Omega-3              1000mg Capsules 200's","EACH"
"AUPL001044","Royal Life Tasmania Squalene  1000mg Capsules 120's","EACH"
"AUPL001045","Royal Life Tasmania Omega-3   1000mg Capsules 100's","EACH"
"AUPL001046","Royal Life Super Colostrum    60mg IgG Tablets 200's","EACH"
"AUPL001047","Healthplus Royal Jelly Powder 500mg Capsules 365's","EACH"
"AUPL001048","Natural World Propolis        300mg/mL Tincture 25mL","EACH"
"AUPL001049","MACA Organic Concentrate      600mg Capsules 180's","EACH"
"AUPL001050","Costar Colostrum              45mg IgG Tablet 100's","EACH"
"AUPL001051","Knight Squalene               1000mg Capsules 100's         (v05)","EACH"
"AUPL001052","Blue Gum Sheep Placenta       3000mg Capsules 90's (Local)","EACH"
"AUPL001053","Select WW                     Evening Primrose Oil Capsules 50's","EACH"
"AUPL001054","Select WW                     Magnesium & Vitamin B6        Capsules 50's","EACH"
